0.23	0.7084
0.7084	0.82627776
0.82627776	0.5741712933
0.5741712933	0.977994477
0.977994477	0.08608511987
0.08608511987	0.314697888
0.314697888	0.8626525092
0.8626525092	0.4739326303
0.4739326303	0.997281969
0.997281969	0.0108425734
0.0108425734	0.042900048
0.042900048	0.1642385355
0.1642385355	0.5490569559
0.5490569559	0.9903736603
0.9903736603	0.03813469314
0.03813469314	0.1467217533
0.1467217533	0.5007779215
0.5007779215	0.9999975794
0.9999975794	0.000009682567525
0.000009682567525	0.00003872989509
0.00003872989509	0.0001549135803
0.0001549135803	0.0006195583285
0.0006195583285	0.002476697904
0.002476697904	0.009882255486
0.009882255486	0.03913838605
0.03913838605	0.1504262911
0.1504262911	0.5111928883
0.5111928883	0.999498877
0.999498877	0.002003487481
0.002003487481	0.007997894074
0.007997894074	0.03173571106
0.03173571106	0.1229142228
0.1229142228	0.4312252665
0.4312252665	0.9810801442
0.9810801442	0.0742475796
0.0742475796	0.2749395061
0.2749395061	0.7973910963
0.7973910963	0.6462341433
0.6462341433	0.9144623014
0.9144623014	0.312884003
0.312884003	0.8599504146
0.8599504146	0.481742796
0.481742796	0.998666698
0.998666698	0.005326097191
0.005326097191	0.02119091952
0.02119091952	0.08296745779
0.08296745779	0.304335435
0.304335435	0.846861512
0.846861512	0.5187483661
0.5187483661	0.9985939951
0.9985939951	0.005616112306
0.005616112306	0.02233828636
0.02233828636	0.08735714927
0.08735714927	0.318903511
0.318903511	0.8688162467
0.8688162467	0.4558983048
0.4558983048	0.9922201619
0.9922201619	0.03087724879
0.03087724879	0.1196953772
0.1196953772	0.4214735755
0.4214735755	0.9753344026
0.9753344026	0.09622882272
0.09622882272	0.3478753456
0.3478753456	0.9074323581
0.9074323581	0.3359954943
0.3359954943	0.8924100884
0.8924100884	0.38405729
0.38405729	0.946229152
0.946229152	0.2035181756
0.2035181756	0.6483941111
0.6483941111	0.9119167511
0.9119167511	0.3212983606
0.3212983606	0.8722628963
0.8722628963	0.4456813442
0.4456813442	0.9881979345
0.9881979345	0.04665110692
0.04665110692	0.1778991246
0.1778991246	0.5850041042
0.5850041042	0.971097209
0.971097209	0.1122696785
0.1122696785	0.3986607912
0.3986607912	0.958921459
0.958921459	0.1575643778
0.1575643778	0.5309513786
0.5309513786	0.9961680486
0.9961680486	0.01526907002
0.01526907002	0.0601437021
0.0601437021	0.2261057488
0.2261057488	0.6999277566
0.6999277566	0.8401155685
0.8401155685	0.5372856002
0.5372856002	0.9944391361
0.9944391361	0.02211976292
0.02211976292	0.08652191602
0.08652191602	0.3161434963
0.3161434963	0.8647871441
0.8647871441	0.4677213579
0.4677213579	0.995832357
0.995832357	0.01660109483
0.01660109483	0.06530199391
